Time,Length
200.8729,1466
200.872901,1466
200.872901,1466
200.872902,1466
200.872902,1466
200.872903,1466
200.872903,1466
200.872904,1466
200.872904,1466
200.872905,1466
200.872906,1466
200.872906,1466
200.872907,1466
200.872907,1466
200.872908,1466
200.872909,1466
200.872909,1466
200.87291,1466
200.87291,1466
200.872911,1466
200.872912,1466
200.872912,1466
200.872912,1466
200.873037,54
200.87321,1466
200.873211,1466
200.873211,1466
200.873212,1466
200.873212,1466
200.873213,1466
200.873213,1466
200.873213,1466
200.873214,1466
200.873214,1466
200.873215,1466
200.873215,1466
200.873216,1466
200.873216,1466
200.873217,1466
200.873217,1466
200.873269,54
200.873777,1466
200.873777,1466
200.873779,1466
200.873779,1466
200.873779,1466
200.87378,1466
200.87378,1466
200.873781,1466
200.873782,1466
200.873782,1466
200.873851,54
200.874912,1466
200.874914,1466
200.874916,1466
200.874917,1466
200.874918,1466
200.874918,1466
200.87492,1466
200.87492,1466
200.874922,1466
200.874923,1466
200.874924,1466
200.874924,1466
200.874925,1466
200.874925,1466
200.874926,1466
200.874926,1466
200.874926,1466
200.874927,1466
200.874927,1466
200.874928,1466
200.874928,1466
200.874929,1466
200.874929,1466
200.87493,1466
200.87493,1466
200.874931,1466
200.874931,1466
200.874932,1466
200.874932,1466
200.874932,1466
200.874933,1466
200.874933,1466
200.875121,54
200.875235,1466
200.875235,1466
200.875236,1466
200.875236,1466
200.875236,1466
200.875237,1466
200.87527,54
200.876795,1466
200.876796,1466
200.876797,1466
200.876797,1466
200.876797,1466
200.876798,1466
200.876798,1466
200.876798,1466
200.876799,1466
200.876799,1466
200.8768,1466
200.8768,1466
200.8768,1466
200.876801,1466
200.876801,1466
200.876802,1466
200.876802,1466
200.876802,1466
200.876803,1466
200.876803,1466
200.876803,1466
200.876804,1466
200.876804,1466
200.876805,1466
200.876805,1466
200.876805,1466
200.876806,1466
200.876806,1466
200.876806,1466
200.876807,1466
200.876807,1466
200.876808,1466
200.876905,54
200.876992,1466
200.876992,1466
200.876993,1466
200.876993,1466
200.876993,1466
200.876994,1466
200.876994,1466
200.876994,1466
200.877011,54
200.877374,1466
200.877375,1466
200.877376,1466
200.877376,1466
200.877377,1466
200.877377,1466
200.877377,1466
200.877378,1466
200.877398,54
200.879337,1466
200.879337,1466
200.879338,1466
200.879338,1466
200.879339,1466
200.879339,1466
200.879339,1466
200.87934,1466
200.87934,1466
200.87934,1466
200.879341,1466
200.879341,1466
200.879341,1466
200.879342,1466
200.879342,1466
200.879343,1466
200.879343,1466
200.879344,1466
200.879344,1466
200.879344,1466
200.879344,1466
200.879345,1466
200.879345,1466
200.879346,1466
200.879346,1466
200.879346,1466
200.879347,1466
200.879347,1466
200.879348,1466
200.879348,1466
200.879348,1466
200.879349,1466
200.879417,54
200.879496,1466
200.879497,1466
200.879497,1466
200.879498,1466
200.879498,1466
200.879498,1466
200.879499,1466
200.879499,1466
200.8795,1466
200.8795,1466
200.8795,1466
200.879501,1466
200.879501,1466
200.879502,1466
200.879502,1466
200.879502,1466
200.87953,54
200.881237,1466
200.881237,1466
200.881238,1466
200.881238,1466
200.881239,1466
200.88124,1466
200.88124,1466
200.88124,1466
200.881241,1466
200.881241,1466
200.881242,1466
200.881242,1466
200.881243,1466
200.881243,1466
200.881244,1466
200.881244,1466
200.881244,1466
200.881245,1466
200.881245,1466
200.881246,1466
200.881246,1466
200.881247,1466
200.881247,1466
200.881248,1466
200.881248,1466
200.881248,1466
200.881249,1466
200.881249,1466
200.881249,1466
200.88125,1466
200.881251,1466
200.881251,1466
200.881357,54
200.881438,1466
200.881439,1466
200.881439,1466
200.88144,1466
200.88144,1466
200.88144,1466
200.881441,1466
200.881441,1466
200.881441,1466
200.881442,1466
200.881442,1466
200.881442,1466
200.881443,1466
200.881443,1466
200.881443,1466
200.881444,1466
200.881475,54
200.88297,1466
200.88297,1466
200.882971,1466
200.882972,1466
200.882972,1466
200.882972,1466
200.882973,1466
200.882973,1466
200.882973,1466
200.882974,1466
200.882974,1466
200.882975,1466
200.882975,1466
200.882975,1466
200.882975,1466
200.882976,1466
200.882976,1466
200.882976,1466
200.882977,1466
200.882977,1466
200.882978,1466
200.882978,1466
200.882978,1466
200.882979,1466
200.882979,1466
200.882979,1466
200.882979,1466
200.88298,1466
200.88298,1466
200.882981,1466
200.882981,1466
200.882981,1466
200.883033,54
200.883121,1466
200.883121,1466
200.883121,1466
200.883121,1466
200.883122,1466
200.883122,1466
200.883123,1466
200.883123,1466
200.883123,1466
200.883124,1466
200.883124,1466
200.883124,1466
200.883146,54
200.88438,1466
200.884381,1466
200.884381,1466
200.884382,1466
200.884382,1466
200.884382,1466
200.884383,1466
200.884383,1466
200.884383,1466
200.884384,1466
200.884384,1466
200.884384,1466
200.884385,1466
200.884385,1466
200.884386,1466
200.884386,1466
200.884386,1466
200.884386,1466
200.884387,1466
200.884387,1466
200.884387,1466
200.884424,54
200.885828,1466
200.885828,1466
200.885829,1466
200.885829,1466
200.88583,1466
200.88583,1466
200.885831,1466
200.885831,1466
200.885831,1466
200.885832,1466
200.885832,1466
200.885832,1466
200.885833,1466
200.885833,1466
200.885834,1466
200.885834,1466
200.885834,1466
200.885834,1466
200.885835,1466
200.885835,1466
200.885835,1466
200.885836,1466
200.885837,1466
200.885837,1466
200.885837,1466
200.885837,1466
200.885838,1466
200.885838,1466
200.885839,1466
200.885839,1466
200.885902,54
200.886606,1466
200.886607,1466
200.886607,1466
200.886608,1466
200.886608,1466
200.886608,1466
200.886609,1466
200.886609,1466
200.88661,1466
200.88661,1466
200.88661,1466
200.886611,1466
200.886611,1466
200.886611,1466
200.886612,1466
200.886612,1466
200.886645,54
200.888054,1466
200.888054,1466
200.888056,1466
200.888056,1466
200.888057,1466
200.888057,1466
200.888058,1466
200.888058,1466
200.888059,1466
200.888059,1466
200.888059,1466
200.88806,1466
200.888061,1466
200.888061,1466
200.888062,1466
200.888062,1466
200.888063,1466
200.888063,1466
200.888064,1466
200.888064,1466
200.888065,1466
200.888082,1466
200.888083,1466
200.888084,1466
200.888084,1466
200.888085,1466
200.888085,1466
200.888086,1466
200.888087,1466
200.888087,1466
200.888201,54
200.888786,1466
200.888787,1466
200.888787,1466
200.888788,1466
200.888788,1466
200.888789,1466
200.888789,1466
200.888789,1466
200.888789,1466
200.88879,1466
200.88879,1466
200.88879,1466
200.888791,1466
200.888791,1466
200.888792,1466
200.888792,1466
200.888853,54
200.889607,1466
200.889608,1466
200.889625,54
200.891017,1466
200.891018,1466
200.891019,1466
200.891019,1466
200.891019,1466
200.891019,1466
200.89102,1466
200.89102,1466
200.89102,1466
200.891021,1466
200.891021,1466
200.891022,1466
200.891022,1466
200.891022,1466
200.891023,1466
200.891023,1466
200.891023,1466
200.891024,1466
200.891024,1466
200.891025,1466
200.891025,1466
200.891025,1466
200.891026,1466
200.891026,1466
200.891026,1466
200.891027,1466
200.891027,1466
200.891028,1466
200.891118,54
200.891808,1466
200.891809,1466
200.89181,1466
200.89181,1466
200.89181,1466
200.891811,1466
200.891811,1466
200.891811,1466
200.891811,1466
200.891812,1466
200.891812,1466
200.891813,1466
200.891813,1466
200.891813,1466
200.891814,1466
200.891814,1466
200.891843,54
200.892812,1466
200.892812,1466
200.892824,54
200.894045,1466
200.894045,1466
200.894046,1466
200.894047,1466
200.894047,1466
200.894047,1466
200.894048,1466
200.894048,1466
200.894049,1466
200.894049,1466
200.894049,1466
200.89405,1466
200.89405,1466
200.89405,1466
200.894051,1466
200.894051,1466
200.894051,1466
200.894052,1466
200.894052,1466
200.894052,1466
200.894053,1466
200.894053,1466
200.894054,1466
200.894054,1466
200.894054,1466
200.894055,1466
200.894055,1466
200.894056,1466
200.894134,54
200.895368,1466
200.895369,1466
200.895369,1466
200.895369,1466
200.89537,1466
200.895371,1466
200.895371,1466
200.895371,1466
200.895372,1466
200.895372,1466
200.895372,1466
200.895372,1466
200.895373,1466
200.895373,1466
200.895374,1466
200.895374,1466
200.895405,54
200.896918,1466
200.896919,1466
200.896919,1466
200.89692,1466
200.89692,1466
200.896921,1466
200.896921,1466
200.896921,1466
200.896921,1466
200.896922,1466
200.896922,1466
200.896922,1466
200.896923,1466
200.896923,1466
200.896924,1466
200.896924,1466
200.896924,1466
200.896925,1466
200.896925,1466
200.896925,1466
200.896926,1466
200.896926,1466
200.896927,1466
200.896927,1466
200.896927,1466
200.896928,1466
200.896928,1466
200.896928,1466
200.896928,1466
200.896929,1466
200.896929,1466
200.89693,1466
200.896978,54
200.898327,1466
200.898327,1466
200.898328,1466
200.898329,1466
200.898329,1466
200.898329,1466
200.898329,1466
200.89833,1466
200.89833,1466
200.89833,1466
200.898331,1466
200.898331,1466
200.898332,1466
200.898332,1466
200.898332,1466
200.898333,1466
200.898333,1466
200.898333,1466
200.898334,1466
200.898334,1466
200.898335,1466
200.898335,1466
200.898335,1466
200.898335,1466
200.898336,1466
200.898336,1466
200.898336,1466
200.898337,1466
200.898396,54
200.899259,1466
200.89926,1466
200.899262,1466
200.899262,1466
200.899263,1466
200.899264,1466
200.899265,1466
200.899265,1466
200.899266,1466
200.899266,1466
200.899267,1466
200.899267,1466
200.899268,1466
200.899268,1466
200.899268,1466
200.899269,1466
200.899269,1466
200.899269,1466
200.899269,1466
200.89927,1466
200.899271,1466
200.899271,1466
200.899308,54
200.901127,1466
200.901128,1466
200.901128,1466
200.901129,1466
200.901129,1466
200.901129,1466
200.901129,1466
200.90113,1466
200.901131,1466
200.901131,1466
200.901131,1466
200.901132,1466
200.901132,1466
200.901132,1466
200.901132,1466
200.901133,1466
200.901133,1466
200.901134,1466
200.901134,1466
200.901134,1466
200.901135,1466
200.901135,1466
200.901135,1466
200.901135,1466
200.901136,1466
200.901136,1466
200.901137,1466
200.901137,1466
200.901137,1466
200.901138,1466
200.901138,1466
200.901139,1466
200.901186,54
200.901299,1466
200.9013,1466
200.9013,1466
200.9013,1466
200.901301,1466
200.901301,1466
200.901302,1466
200.901302,1466
200.901302,1466
200.901303,1466
200.901303,1466
200.901303,1466
200.901304,1466
200.901304,1466
200.901328,54
200.902407,1466
200.902408,1466
200.902408,1466
200.902409,1466
200.902409,1466
200.902409,1466
200.90241,1466
200.90241,1466
200.902411,1466
200.902411,1466
200.902411,1466
200.902411,1466
200.902412,1466
200.902412,1466
200.902413,1466
200.902413,1466
200.902414,1466
200.902414,1466
200.902414,1466
200.902415,1466
200.902415,1466
200.902415,1466
200.902491,54
200.903442,1466
200.903443,1466
200.903445,1466
200.903445,1466
200.903446,1466
200.903447,1466
200.903447,1466
200.903448,1466
200.903449,1466
200.90345,1466
200.90345,1466
200.903451,1466
200.903452,1466
200.903453,1466
200.903454,1466
200.903454,1466
200.903455,1466
200.903456,1466
200.903457,1466
200.903458,1466
200.903459,1466
200.903459,1466
200.903461,1466
200.903461,1466
200.903462,123
200.903516,54
200.90561,1466
200.905611,1466
200.905612,1466
200.905613,1466
200.905614,1466
200.905614,1466
200.905615,1466
200.905616,1466
200.905617,1466
200.905617,1466
200.905618,1466
200.905619,1466
200.90562,1466
200.90562,1466
200.905621,1466
200.905622,1466
200.905623,1466
200.905624,1466
200.905625,1466
200.905625,1466
200.905626,1466
200.905627,1466
200.905628,1466
200.905628,1466
200.905629,1466
200.90563,1466
200.905631,1466
200.905632,1466
200.905632,1466
200.905634,1466
200.905634,1466
200.905635,1466
200.90576,54
200.905894,1466
200.905895,1466
200.905897,1466
200.905897,1466
200.905898,1466
200.905899,1466
200.9059,1466
200.905901,1466
200.905902,1466
200.905903,1466
200.905904,1466
200.905905,1466
200.905906,1466
200.905907,1466
200.905939,54
200.907132,1466
200.907132,1466
200.907133,1466
200.907133,1466
200.907134,1466
200.907134,1466
200.907134,1466
200.907134,1466
200.907135,1466
200.907136,1466
200.907136,1466
200.907136,1466
200.907137,1466
200.907137,1466
200.907137,1466
200.907138,1466
200.907138,1466
200.907138,1466
200.907139,1466
200.907139,1466
200.907139,1466
200.90714,1466
200.90714,1466
200.90714,1466
200.907141,1466
200.907141,1466
200.907141,1466
200.907142,1466
200.907142,1466
200.907142,1466
200.907143,1466
200.907144,1466
200.907208,54
200.907274,1466
200.907275,1466
200.907275,1466
200.907275,1466
200.907276,1466
200.907276,1466
200.907277,1466
200.907277,1466
200.907278,1466
200.907278,1466
200.907278,1466
200.907278,1466
200.907301,54
200.907693,1466
200.907693,1466
200.907695,1466
200.907729,54
200.909541,1466
200.909541,1466
200.909542,1466
200.909543,1466
200.909543,1466
200.909543,1466
200.909543,1466
200.909544,1466
200.909544,1466
200.909545,1466
200.909545,1466
200.909545,1466
200.909546,1466
200.909546,1466
200.909546,1466
200.909546,1466
200.909547,1466
200.909547,1466
200.909548,1466
200.909548,1466
200.909549,1466
200.909549,1466
200.909549,1466
200.909549,1466
200.90955,1466
200.90955,1466
200.909551,1466
200.909551,1466
200.909551,1466
200.909552,1466
200.909552,1466
200.909552,1466
200.909614,54
200.909682,1466
200.909682,1466
200.909682,1466
200.909683,1466
200.909683,1466
200.909684,1466
200.909684,1466
200.909684,1466
200.909685,1466
200.909685,1466
200.909685,1466
200.909685,1466
200.909686,1466
200.909686,1466
200.909712,54
200.911555,1466
200.911556,1466
200.911557,1466
200.911557,1466
200.911557,1466
200.911558,1466
200.911558,1466
200.911558,1466
200.911559,1466
200.911559,1466
200.911559,1466
200.91156,1466
200.91156,1466
200.91156,1466
200.91156,1466
200.911561,1466
200.911561,1466
200.911562,1466
200.911562,1466
200.911562,1466
200.911563,1466
200.911563,1466
200.911563,1466
200.911564,1466
200.911564,1466
200.911564,1466
200.911565,1466
200.911565,1466
200.911565,1466
200.911566,1466
200.911566,1466
200.911566,1466
200.911618,54
200.911702,1466
200.911702,1466
200.911702,1466
200.911703,1466
200.911703,1466
200.911703,1466
200.911704,1466
200.911704,1466
200.911704,1466
200.911705,1466
200.911705,1466
200.911705,1466
200.911706,1466
200.911706,1466
200.91173,54
200.913558,1466
200.913559,1466
200.91356,1466
200.91356,1466
200.91356,1466
200.913561,1466
200.913561,1466
200.913562,1466
200.913562,1466
200.913562,1466
200.913563,1466
200.913563,1466
200.913564,1466
200.913564,1466
200.913564,1466
200.913564,1466
200.913565,1466
200.913565,1466
200.913565,1466
200.913566,1466
200.913566,1466
200.913567,1466
200.913567,1466
200.913567,1466
200.913568,1466
200.913568,1466
200.913568,1466
200.913569,1466
200.913569,1466
200.91357,1466
200.91357,1466
200.91357,1466
200.913655,54
200.913717,1466
200.913718,1466
200.913718,1466
200.913718,1466
200.913719,1466
200.913719,1466
200.913719,1466
